CustomerID,Recency,Frequency,Monetary,Cluster
17476,396,2,489.86,2
17477,613,2,1144.3,2
17478,408,2,1272.8,2
17479,633,1,389.26000000000005,2
17480,78,2,902.03,1
17481,4,4,1255.59,3
17482,487,2,778.19,2
17483,65,4,591.73,3
17484,576,2,209.57,2
17486,261,1,396.87,1
17487,728,1,160.55,2
17488,641,1,336.5,2
17489,59,2,376.64,1
17490,1,9,2750.5,0
17491,1,17,5981.07,0
17492,248,3,1122.42,3
17493,385,1,100.91000000000001,2
17494,502,1,54.699999999999996,2
17495,8,3,806.72,3
17496,359,4,1412.89,3
17497,390,2,287.25,2
17498,76,1,272.22,1
17499,290,2,1341.39,3
17500,17,3,1138.0,3
17501,221,2,288.6,1
17502,9,4,689.1,3
17503,3,2,558.96,1
17504,206,18,9565.12,0
17505,162,5,2435.48,3
17506,76,1,302.2,1
17507,262,2,605.58,1
17508,281,8,4579.23,3
17509,58,8,6115.14,0
17510,25,2,514.56,1
17512,29,18,5467.820000000001,0
17513,72,3,1158.8,3
17514,128,2,542.83,1
17515,31,9,1617.46,3
17516,15,6,957.55,3
17517,309,1,153.94,2
17518,426,2,329.42,2
17519,17,15,5109.47,0
17520,54,1,546.81,1
17521,30,5,1278.06,3
17522,2,5,1070.71,3
17523,11,4,652.74,3
17524,361,3,539.14,2
17525,360,3,1161.9,3
17526,5,12,4166.04,0
17527,54,4,939.37,3
17528,1,8,3628.5,0
17529,610,2,1240.25,2
17530,1,12,3141.51,0
17531,190,3,1266.82,3
17532,386,1,65.34,2
17533,435,1,34.8,2
17534,54,5,1668.83,3
17535,280,1,164.4,1
17536,177,3,364.83,1
17537,30,2,897.62,1
17538,26,1,98.42,1
17539,618,4,1226.57,2
17540,25,6,1590.6000000000001,3
17541,510,1,124.46,2
17542,270,3,341.7,1
17543,550,1,120.05,2
17544,390,3,960.69,2
17545,43,6,1448.54,3
17547,376,2,727.85,2
17548,234,4,731.26,3
17549,24,2,148.86,1
17550,197,9,2547.64,3
17551,359,1,306.84,2
17552,60,12,3085.29,0
17553,130,4,3757.6,3
17554,1,5,1952.45,3
17555,20,5,1057.74,3
17556,206,2,300.67,1
17557,14,4,575.46,3
17558,393,1,259.17,2
17559,513,1,167.62,2
17560,95,8,1895.8,3
17561,19,4,722.34,3
17562,14,7,1122.38,3
17563,578,2,392.38,2
17564,24,3,454.01,1
17565,587,1,131.83,2
17566,8,2,901.21,1
17567,7,9,5356.03,0
17568,633,1,382.79,2
17569,332,1,344.14,2
17570,382,1,100.0,2
17571,50,5,1703.75,3
17572,71,10,723.01,3
17573,29,3,380.6,1
17574,243,1,185.65,1
17575,667,1,171.7,2
17576,8,41,9056.81,0
17577,645,2,348.75,2
17578,218,7,1047.33,3
17579,5,4,753.28,3
17580,253,5,545.27,3
17581,1,43,18757.75,0
17582,236,5,1450.7,3
17583,560,1,135.95,2
17584,7,6,5309.42,0
17585,109,7,2093.3,3
17586,619,1,167.4,2
17587,628,1,181.66,2
17588,100,7,2939.55,3
17589,60,18,14049.87,0
17590,2,3,1479.22,3
17591,73,8,2776.67,3
17592,739,1,148.3,2
17593,4,11,8095.8,0
17594,85,4,2497.88,3
17595,12,2,388.79,1
17596,23,13,4920.67,0
17597,214,5,3484.09,3
17598,381,1,409.98,2
17599,478,1,52.05,2
17600,18,1,161.67000000000002,1
17601,239,2,421.48,1
17602,2,14,7451.13,0
17603,78,4,1793.48,3
17604,217,6,945.9300000000001,3
17605,590,1,160.75,2
17606,737,1,87.30000000000001,2
17607,376,1,333.81,2
17608,33,4,498.53,3
17609,41,11,1894.34,0
17610,540,5,1529.49,2
17611,7,28,8371.98,0
17612,53,18,5394.86,0
17613,23,14,4559.150000000001,0
17614,57,1,390.07,1
17615,130,6,733.2,3
17616,174,4,1060.8,3
17617,559,1,395.33,2
17618,6,11,4073.2400000000002,0
17619,312,1,218.52,2
17620,60,1,81.44,1
17621,21,6,3175.12,3
17622,598,2,1130.21,2
17623,33,7,2383.67,3
17624,15,4,1568.63,3
17625,18,8,6067.8,0
17626,603,1,254.0,2
17627,479,1,296.36,2
17628,81,1,75.75,1
17629,6,10,2455.52,0
17630,170,2,503.59999999999997,1
17631,2,7,998.49,3
17633,31,7,2057.39,3
17634,36,9,2361.9700000000003,0
17635,424,3,1265.58,2
17636,19,1,285.56,1
17637,31,2,547.0600000000001,1
17638,647,2,842.4,2
17639,276,6,615.17,3
17640,87,6,3168.94,3
17642,120,5,1824.49,3
17643,373,2,541.25,2
17644,1,20,6028.6,0
17646,219,12,4149.79,0
17647,65,3,331.65999999999997,1
17648,61,5,2216.37,3
17649,138,3,1578.89,3
17650,21,1,166.08,1
17651,12,16,5703.52,0
17652,25,12,4867.72,0
17653,37,4,1207.56,3
17654,277,1,117.55,1
17655,11,9,3652.48,0
17656,73,5,1674.69,3
17657,430,1,126.0,2
17658,26,2,595.42,1
17659,17,14,3834.79,0
17660,141,2,359.47,1
17662,662,2,412.92,2
17663,26,17,5175.83,0
17664,19,4,1166.23,3
17665,493,1,563.1,2
17666,4,5,2047.8,3
17667,66,9,3950.7,0
17668,1,2,347.75,1
17669,43,10,6142.35,0
17670,228,1,205.7,1
17671,16,5,2403.34,3
17672,50,7,5778.63,0
17673,2,13,4233.58,0
17674,74,2,851.7,1
17676,4,10,2765.84,0
17678,264,2,599.76,1
17679,53,7,3577.61,3
17680,24,3,497.45,1
17681,597,5,731.2,2
17682,10,11,4456.78,0
17683,386,3,819.01,2
17684,44,1,239.41,1
17685,17,12,5943.17,0
17686,7,9,8296.81,0
17687,421,1,432.68,2
17688,394,1,304.2,2
17689,388,2,317.08,2
17690,30,20,7448.1,0
17691,358,4,780.0500000000001,3
17692,127,12,2975.8,0
17693,137,1,200.47,1
17694,142,3,1695.97,3
17695,132,5,1746.04,3
17696,38,27,7679.59,0
17697,236,1,338.95,1
17698,261,1,154.95,1
17699,477,2,442.0,2
17700,17,14,6679.97,0
17701,253,1,417.95,1
17702,30,6,3144.04,3
17703,35,4,1094.84,3
17704,169,2,885.19,1
17705,3,11,2083.9,0
17706,4,31,20749.98,0
17707,185,8,609.3000000000001,3
17708,188,4,887.9300000000001,3
17709,170,5,671.01,3
17710,424,1,293.5,2
17711,11,2,385.1,1
17712,45,1,522.91,1
17713,382,4,1198.09,3
17714,321,5,1410.18,3
17715,201,2,489.59999999999997,1
17716,23,24,15956.97,0
17717,421,1,376.92,2
17718,232,2,439.18,1
17719,38,15,5396.04,0
17720,26,10,2768.91,0
17721,659,1,307.21000000000004,2
17722,96,5,4430.36,3
17723,127,7,3378.4000000000005,3
17724,71,3,1033.0,3
17725,16,11,3439.08,0
17726,395,7,1092.06,3
17727,15,1,1060.25,1
17728,4,5,4238.76,3
17729,596,1,438.65000000000003,2
17730,3,20,7773.8,0
17731,79,6,1708.99,3
17732,373,8,2470.39,3
17733,39,2,692.19,1
17734,54,6,1442.32,3
17735,2,26,17244.93,0
17736,9,3,377.44,1
17737,9,2,168.24,1
17738,19,13,4183.56,0
17739,12,18,7730.59,0
17740,389,6,426.9,2
17741,407,2,101.1,2
17742,113,11,2098.48,0
17743,448,1,229.2,2
17744,4,7,2649.14,3
17745,478,2,600.34,2
17746,240,4,904.1800000000001,3
17747,113,1,71.4,1
17748,527,1,358.15,2
17749,178,3,1026.18,3
17750,5,9,1797.57,3
17751,421,1,157.85999999999999,2
17752,359,1,80.64,2
17753,464,4,390.56,2
17754,1,13,4577.53,0
17756,376,3,733.7,2
17757,1,56,9422.45,0
17758,19,12,5012.53,0
17759,17,5,1276.91,3
17760,22,6,918.93,3
17761,33,1,712.78,1
17762,456,1,129.75,2
17763,263,4,86.15,1
17764,51,5,1623.64,3
17765,159,4,530.8,3
17766,381,2,299.61,2
17767,15,2,413.05,1
17768,8,7,3509.51,3
17769,13,17,7103.08,0
17770,199,5,1143.27,3
17771,57,4,387.41,1
17772,11,3,384.77,1
17773,514,2,585.27,2
17774,97,9,3328.05,0
17775,255,1,56.4,1
17776,387,2,338.56,2
17777,25,3,665.86,3
17778,662,1,197.70000000000002,2
17779,21,3,658.57,3
17780,667,3,352.91,2
17781,159,2,188.02,1
17782,383,2,679.02,2
17783,72,3,379.91,1
17784,550,1,112.86,2
17785,53,3,403.38,1
17786,85,2,278.74,1
17787,153,4,2601.4700000000003,3
17788,74,2,1117.9,3
17789,281,2,397.15,1
17790,27,20,2783.61,0
17791,30,1,106.1,1
17792,467,2,370.05,2
17793,25,1,323.04,1
17794,687,2,147.3,2
17795,180,2,350.39,1
17796,40,7,1361.99,3
17797,22,8,1985.87,3
17798,582,1,183.09,2
17799,22,20,6341.89,0
17800,37,9,1199.01,3
17801,451,3,798.3299999999999,2
17802,82,10,5053.12,0
17803,392,1,184.66,2
17804,376,3,385.23,2
17805,74,2,927.03,1
17806,11,1,546.04,1
17807,395,3,437.87,2
17808,549,4,262.64,2
17809,16,20,11337.39,0
17810,669,2,374.81,2
17811,4,47,9609.8,0
17812,13,7,1165.8899999999999,3
17813,14,5,1770.8799999999999,3
17814,375,2,1617.32,2
17815,393,1,591.96,2
17816,37,6,112.32,1
17817,4,6,807.85,3
17818,738,1,130.18,2
17819,72,12,6612.5199999999995,0
17820,374,1,183.56,2
17821,406,1,334.62,2
17822,420,5,2188.5,3
17823,421,2,494.25,2
17824,51,1,298.4,1
17825,599,4,731.96,2
17826,374,1,134.59,2
17827,5,6,2388.05,3
17828,23,4,1820.09,3
17829,299,5,4756.74,3
17830,2,3,398.7,1
17831,33,1,35.400000000000006,1
17832,50,1,155.37,1
17833,723,1,342.36,2
17834,415,2,730.47,2
17835,3,3,350.64,1
17836,47,1,110.21000000000001,1
17837,42,8,1593.38,3
17838,27,13,6722.900000000001,0
17839,42,1,338.8,1
17840,444,1,185.72,2
17842,602,1,430.69,2
17843,303,2,326.23,1
17844,107,1,51.559999999999995,1
17845,555,4,598.19,2
17846,85,1,2033.1,3
17847,516,2,129.69,2
17848,81,30,3650.9,0
17849,218,8,1063.76,3
17851,422,6,1563.34,3
17852,12,5,663.21,3
17853,407,3,1608.19,2
17854,185,6,1071.45,3
17855,373,1,417.94,2
17856,2,4,1418.03,3
17857,4,24,28682.24,0
17858,6,30,12797.65,0
17859,305,1,148.21,2
17860,369,4,1015.54,3
17861,3,18,5127.69,0
17862,324,4,1279.09,3
17863,59,12,5745.2,0
17864,13,5,924.32,3
17865,31,46,26374.39,0
17866,143,3,1134.95,3
17867,30,15,1621.2800000000002,0
17868,386,1,234.65,2
17869,107,7,1036.16,3
17870,2,13,3108.15,0
17871,205,5,1118.99,3
17872,382,1,235.87,2
17873,80,18,6515.88,0
17874,185,6,683.46,3
17875,688,1,167.1,2
17876,400,3,3424.02,3
17877,170,1,237.61,1
17878,44,3,1412.33,3
17879,174,1,178.51999999999998,1
17880,365,3,824.9200000000001,2
17881,304,1,133.35000000000002,2
17882,379,2,313.46,2
17883,3,7,995.85,3
17884,4,20,3072.89,0
17885,12,1,190.19,1
17886,32,6,1608.38,3
17887,129,1,111.35,1
17888,21,25,1820.44,0
17889,212,7,774.87,3
17890,323,2,602.09,2
17891,162,1,203.85999999999999,1
17892,56,3,244.1,1
17893,225,1,112.25,1
17894,72,18,2453.38,0
17895,44,1,98.0,1
17896,23,1,256.32,1
17897,173,9,2585.0,3
17898,85,4,299.18,1
17899,159,1,155.8,1
17900,190,2,112.19999999999999,1
17901,29,3,260.08,1
17902,547,1,216.39999999999998,2
17903,394,1,381.09000000000003,2
17904,21,1,191.67,1
17905,71,13,2383.52,0
17906,247,1,72.9,1
17907,641,1,291.76,2
17908,374,5,1411.54,3
17909,737,1,132.55,2
17910,726,1,261.7,2
17911,9,1,366.23,1
17912,310,6,375.5,3
17913,59,14,3479.64,0
17914,4,1,336.43,1
17915,551,1,242.13,2
17916,629,2,43.87,2
17917,45,3,341.28,1
17918,501,3,396.39,2
17919,88,2,1840.32,3
17920,4,54,24516.46,0
17921,64,10,2423.5,0
17922,543,1,170.4,2
17923,282,3,497.0,1
17924,12,8,3536.7000000000003,0
17925,373,1,488.16,2
17926,133,5,1035.49,3
17927,722,1,294.0,2
17928,45,3,341.24,1
17929,11,12,3082.1,0
17930,36,13,4275.22,0
17931,134,14,3437.29,0
17932,29,3,1331.57,3
17933,632,1,114.69,2
17934,52,3,1049.15,3
17935,138,7,686.14,3
17936,5,1,389.84,1
17937,9,7,4301.22,0
17938,420,1,144.29,2
17939,160,1,99.14,1
17941,131,4,1433.28,3
17942,8,1,77.50000000000001,1
17944,423,1,75.41,2
17945,697,3,360.35,2
17946,233,2,149.57999999999998,1
17947,37,1,176.68,1
17948,147,1,358.56000000000006,1
17950,72,7,1432.81,3
17951,40,4,1636.0800000000002,3
17952,378,4,819.61,2
17953,540,1,160.82,2
17954,5,19,3966.05,0
17955,199,6,949.9,3
17956,249,1,12.75,1
17957,66,1,111.68,1
17958,117,2,973.88,1
17959,592,1,140.75,2
17960,171,3,135.08,1
17961,21,100,2995.54,0
17962,142,4,687.42,3
17963,471,4,651.51,2
17964,32,2,733.46,1
17965,38,29,7240.9800000000005,0
17966,38,10,1974.42,0
17967,372,2,357.28999999999996,2
17968,374,4,888.04,3
17969,166,20,2369.94,0
17970,211,1,582.59,1
17971,548,1,161.94,2
17972,242,1,136.04,1
17973,52,1,337.04,1
17974,25,6,1858.06,3
17975,15,24,7028.83,0
17976,372,1,706.38,2
17977,29,2,1565.6299999999999,3
17978,365,4,1461.76,3
17979,36,4,757.71,3
17980,166,4,1033.42,3
17981,411,1,239.12,2
17982,681,1,138.18,2
17983,395,1,171.71,2
17984,145,5,1191.27,3
17985,22,1,634.95,1
17986,56,1,20.8,1
17987,185,5,1003.64,3
17988,12,14,489.54,3
17989,379,1,228.82999999999998,2
17990,237,6,1527.6100000000001,3
17991,225,3,320.55,1
17992,389,1,254.13,2
17993,617,1,235.19,2
17994,122,11,2313.32,0
17995,282,3,495.48,1
17996,380,3,482.33,2
17997,74,8,1970.6699999999998,3
17998,380,3,639.24,2
17999,37,3,730.9,3
18000,564,1,124.25,2
18001,12,6,953.84,3
18002,376,4,249.92,2
18003,376,1,358.61,2
18004,362,1,169.47,2
18005,4,2,249.72,1
18006,23,4,997.86,3
18007,393,1,220.32,2
18008,70,23,19787.13,0
18009,235,8,2155.83,3
18010,257,1,174.8,1
18011,373,2,527.03,2
18012,723,1,115.3,2
18013,155,2,187.29,1
18014,28,1,166.42,1
18015,4,1,120.03,1
18016,32,7,1960.46,3
18017,81,4,688.0,3
18018,108,4,297.99,1
18019,52,1,38.45,1
18020,544,1,190.48000000000002,2
18021,510,2,227.06,2
18022,36,5,1651.79,3
18024,153,2,389.78,1
18025,380,6,1177.72,3
18026,501,2,2074.07,2
18027,99,1,115.31,1
18028,583,1,192.05,2
18029,642,1,433.77,2
18030,4,2,230.64999999999998,1
18031,379,1,462.09999999999997,2
18032,334,1,73.5,2
18033,65,1,97.97,1
18034,22,3,793.7,3
18035,36,5,1276.74,3
18036,32,11,1563.6399999999999,0
18037,154,15,167.42,3
18038,556,1,149.41,2
18039,374,4,579.17,2
18040,19,2,357.20000000000005,1
18041,12,38,8752.38,0
18042,54,2,281.15,1
18043,25,3,875.97,3
18044,4,18,3505.61,0
18045,45,1,189.4,1
18046,650,1,189.63,2
18047,381,2,342.69,2
18048,203,3,401.73,1
18049,437,2,556.52,2
18050,359,2,412.06,2
18051,634,7,2282.28,2
18052,565,1,10877.18,2
18053,71,3,571.07,1
18054,393,1,176.5,2
18055,7,14,11195.57,0
18056,288,2,554.6,1
18057,393,3,1203.56,2
18058,10,3,774.06,3
18059,23,3,306.46,1
18060,408,2,1185.46,2
18061,22,28,6488.97,0
18062,173,6,1632.67,3
18063,391,2,186.60000000000002,2
18064,133,11,4495.03,0
18065,6,29,5866.63,0
18066,75,3,1440.4,3
18067,40,1,396.33,1
18068,289,1,101.69999999999999,1
18069,26,11,4540.56,0
18070,669,1,314.1,2
18071,258,6,1428.63,3
18072,186,1,247.44,1
18073,114,12,3877.5200000000004,0
18074,374,2,1509.04,2
18075,23,20,5783.29,0
18076,380,1,151.49,2
18077,8,18,4338.56,0
18078,217,4,844.6,3
18079,45,5,4242.75,3
18080,19,2,1231.5,3
18081,36,3,343.45,1
18082,26,1,703.37,1
18083,398,1,470.72999999999996,2
18084,16,3,812.93,3
18085,330,4,1645.75,3
18086,274,1,101.34,1
18087,98,17,14761.519999999999,0
18088,61,1,167.67000000000002,1
18089,447,1,428.45,2
18090,422,1,349.4,2
18091,593,1,360.85,2
18092,2,18,16179.44,0
18093,93,8,4452.71,0
18094,82,13,6391.52,0
18095,313,5,2303.09,3
18096,12,6,1805.28,3
18097,8,11,4663.32,0
18098,396,1,550.84,2
18099,127,1,168.31,1
18100,550,1,451.56,2
18101,11,5,629.16,3
18103,549,1,105.8,2
18104,37,1,754.64,1
18105,38,1,113.48000000000002,1
18106,330,6,1461.46,3
18107,442,1,167.13,2
18108,254,3,848.8100000000001,3
18109,2,38,9893.96,0
18110,20,2,435.43,1
18111,589,1,405.85,2
18112,12,4,775.96,3
18113,369,1,152.64000000000001,2
18114,290,1,220.1,1
18115,698,1,9.700000000000001,2
18116,68,13,2154.3,0
18117,26,1,320.72,1
18118,11,29,6733.22,0
18119,368,1,362.24,2
18120,214,1,111.15,1
18121,149,2,673.1,1
18122,8,6,1826.21,3
18123,24,3,684.59,3
18124,472,1,111.53,2
18125,30,4,1142.99,3
18126,61,1,206.82999999999998,1
18127,19,4,561.53,3
18128,537,1,420.04,2
18129,243,1,112.55000000000001,1
18130,15,3,1059.39,3
18131,632,1,222.95999999999998,2
18132,504,1,226.9,2
18133,212,1,931.4999999999999,1
18134,598,2,445.0,2
18135,29,10,1249.6200000000001,3
18136,63,5,1631.3600000000001,3
18137,551,2,145.99,2
18138,295,1,152.65,1
18139,18,6,8438.34,0
18140,474,1,536.41,2
18141,402,2,882.47,2
18142,157,2,1019.52,3
18143,117,2,1000.16,1
18144,8,19,5058.0,0
18145,13,11,5617.79,0
18146,141,2,160.35000000000002,1
18147,46,2,179.33999999999997,1
18148,647,1,114.10000000000001,2
18149,51,7,1624.71,3
18150,32,3,566.58,1
18151,135,6,1879.44,3
18152,646,1,426.69,2
18153,659,1,246.22,2
18154,3,5,932.6,3
18155,75,3,371.62,1
18156,13,2,941.1700000000001,1
18157,571,1,215.35,2
18158,9,2,453.4,1
18159,301,1,530.15,1
18160,57,3,1003.88,3
18161,15,6,1803.1000000000001,3
18162,732,1,379.16,2
18163,584,1,728.84,2
18164,37,1,399.65000000000003,1
18165,177,1,302.46000000000004,1
18166,624,1,175.5,2
18167,23,3,1384.8600000000001,3
18168,176,16,3770.27,0
18169,61,1,202.65,1
18170,33,9,2878.0,0
18171,59,9,2437.31,3
18172,15,52,17479.84,0
18173,87,5,2696.36,3
18174,7,2,162.5,1
18175,676,1,176.1,2
18176,358,1,476.35,2
18177,31,9,2216.87,3
18178,129,11,6103.74,0
18179,9,8,2547.55,3
18180,5,6,1843.75,3
18181,24,5,1205.94,3
18182,463,1,291.13,2
18183,227,2,632.07,1
18184,15,1,49.8,1
18185,249,1,304.25,1
18186,723,1,329.58,2
18187,632,1,724.89,2
18188,15,6,3280.59,3
18189,78,3,1403.73,3
18190,192,5,745.62,3
18191,262,2,529.4,1
18192,72,1,957.97,1
18193,165,3,1207.35,3
18194,82,6,4162.04,3
18195,387,1,101.16,2
18196,95,4,1464.31,3
18197,576,1,230.1,2
18198,4,17,5425.56,0
18199,684,1,344.75,2
18200,106,1,163.8,1
18201,723,1,447.53000000000003,2
18202,200,3,1396.99,3
18203,157,4,504.42,3
18204,71,3,1993.7,3
18205,36,2,517.36,1
18206,553,1,314.65999999999997,2
18207,499,1,544.47,2
18208,566,1,360.08,2
18209,29,1,139.10000000000002,1
18210,2,7,2768.83,3
18211,26,5,600.07,3
18212,326,2,546.72,2
18213,237,1,232.48000000000002,1
18214,531,4,1780.34,2
18215,89,5,2247.4900000000002,3
18216,31,1,481.75,1
18217,29,4,945.04,3
18218,211,4,1142.0,3
18219,3,17,3562.89,0
18220,227,6,1921.76,3
18221,22,6,1424.94,3
18222,93,1,443.0,1
18223,5,26,14000.85,0
18224,264,1,158.95000000000002,1
18225,3,26,13054.26,0
18226,44,26,11878.88,0
18227,218,2,388.75,1
18228,57,2,779.9,1
18229,12,28,10803.710000000001,0
18230,9,9,4291.06,0
18231,192,28,6880.97,0
18232,82,4,592.97,3
18233,326,1,440.0,2
18234,552,1,179.6,2
18235,72,3,1796.48,3
18236,30,12,1795.3500000000001,0
18237,3,5,987.1,3
18238,515,1,270.92,2
18239,219,6,2150.36,3
18240,46,1,422.58,1
18241,10,21,2986.9900000000002,0
18242,72,8,3605.21,0
18243,414,1,515.78,2
18244,431,2,568.64,2
18245,7,20,6324.9800000000005,0
18246,24,3,758.8199999999999,3
18247,415,3,839.73,2
18248,123,2,804.02,1
18249,17,1,95.34,1
18250,310,1,349.27,2
18251,87,9,26278.86,0
18252,51,7,1542.09,3
18253,643,1,317.88,2
18254,581,1,267.9,2
18255,89,2,303.15,1
18256,388,1,110.7,2
18257,39,12,4600.15,0
18258,464,6,2059.67,3
18259,25,7,4318.200000000001,0
18260,173,23,9962.11,0
18261,43,2,324.24,1
18262,140,3,577.54,1
18263,26,3,1213.1599999999999,3
18264,499,1,603.25,2
18265,72,2,801.51,1
18266,434,1,251.1,2
18267,673,1,269.37,2
18268,134,6,1490.23,3
18269,366,1,337.2,2
18270,38,3,444.55,1
18271,610,2,680.85,2
18272,3,9,4385.9800000000005,0
18273,2,4,357.0,1
18274,30,1,175.92,1
18275,578,2,741.85,2
18276,44,6,1656.52,3
18277,58,5,1180.05,3
18278,74,2,414.20000000000005,1
18279,519,1,231.33999999999997,2
18280,278,2,488.15000000000003,1
18281,181,2,201.14,1
18282,8,2,178.05,1
18283,4,22,2736.65,0
18284,432,1,461.68,2
18285,661,1,427.0,2
18286,477,2,1296.43,2
18287,43,7,4182.99,0
